ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
WebFilter: A High-throughput XML-based Publish and Subscribe System,"Jo&#227;o Pereira, Fran&#231;oise Fabret, Hans-Arno Jacobsen, Fran&#231;ois Llirbat, Dennis Shasha",Very Large Data Bases,2001,WebFilter: A High-throughput XML-based Publish and Subscribe System,"Surajit Chaudhuri, Kris Ganjam, Venkatesh Ganti, Rajeev Motwani",VLDB,2001,"('title', 'venue', 'year')"
Querying Network Directories,"Dimitra Vista, H. V. Jagadish, Divesh Srivastava, Tova Milo, Laks V. S. Lakshmanan",SIGMOD Conference,1999,Querying network directories,"Christian S. Jensen, Richard T. Snodgrass, Giedrius Slivinskas",International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Querying network directories,"H. V. Jagadish, Laks V. S. Lakshmanan, Tova Milo, Divesh Srivastava, Dimitra Vista",International Conference on Management of Data,1999,Querying Network Directories,"Dimitra Vista, H. V. Jagadish, Divesh Srivastava, Tova Milo, Laks V. S. Lakshmanan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'authors', 'year')"
Querying network directories,"H. V. Jagadish, Laks V. S. Lakshmanan, Tova Milo, Divesh Srivastava, Dimitra Vista",International Conference on Management of Data,1999,Querying Network Directories,"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",SIGMOD Conference,1999,"('title', 'venue', 'year')"
Modeling Design Versions,"R. Ramakrishnan, D. Janaki Ram",Very Large Data Bases,1996,Modeling Design Versions,"D. Janaki Ram, R. Ramakrishnan",ACM SIGMOD Record ,1996,"('title', 'authors', 'year')"
Modeling Design Versions,"R. Ramakrishnan, D. Janaki Ram",Very Large Data Bases,1996,Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),"D. Janaki Ram, R. Ramakrishnan",VLDB,1996,"('authors', 'venue', 'year')"
One-dimensional and multi-dimensional substring selectivity estimation,"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,One-dimensional and multi-dimensional substring selectivity estimation,Hannes Spintzik,VLDB J.,2000,"('title', 'venue', 'year')"
A Hypertext Query Language for Images,Li Yang,SIGMOD Record,1994,A hypertext query language for images,Li Yang,SIGMOD Conference,1994,"('title', 'authors', 'year')"
A Hypertext Query Language for Images,Li Yang,SIGMOD Record,1994,A hypertext query language for images,Sanju K. Bansal,ACM SIGMOD Record ,1994,"('title', 'venue', 'year')"
A Web odyssey: from codd to XML,Victor Vianu,ACM SIGMOD Record ,2003,A Web odyssey: from codd to XML,Victor Vianu,ACM Transactions on Database Systems (TODS) ,2003,"('title', 'authors', 'year')"
A Web odyssey: from codd to XML,Victor Vianu,ACM SIGMOD Record ,2003,A Web odyssey: from codd to XML,"Martin S. Olivier, Sebastiaan H. von Solms",SIGMOD Record,2003,"('title', 'venue', 'year')"
"Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM Transactions on Database Systems (TODS) ,2001,"Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM SIGMOD Record ,2001,"('title', 'authors', 'year')"
"Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM Transactions on Database Systems (TODS) ,2001,"Probabilistic temporal databases, I: algebra","Maria Halkidi, Yannis Batistakis, Michalis Vazirgiannis",ACM Trans. Database Syst.,2001,"('title', 'venue', 'year')"
"Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM Transactions on Database Systems (TODS) ,2001,Clustering validity checking methods: part II,"Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",ACM Trans. Database Syst.,2001,"('authors', 'venue', 'year')"
Record-Boundary Discovery in Web Documents,"Yiu-Kai Ng, Y. S. Jiang, David W. Embley",SIGMOD Conference,1999,Record-boundary discovery in Web documents,"D. W. Embley, Y. Jiang, Y.-K. Ng",VLDB,1999,"('title', 'authors', 'year')"
Record-Boundary Discovery in Web Documents,"Yiu-Kai Ng, Y. S. Jiang, David W. Embley",SIGMOD Conference,1999,Record-boundary discovery in Web documents,"Sven Helmer, Guido Moerkotte, Till Westmann",International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Record-Boundary Discovery in Web Documents,"Yiu-Kai Ng, Y. S. Jiang, David W. Embley",SIGMOD Conference,1999,Record-boundary discovery in Web documents,"D. W. Embley, Y. Jiang, Y.-K. Ng",ACM Trans. Database Syst.,1999,"('title', 'authors', 'year')"
Record-Boundary Discovery in Web Documents,"Yiu-Kai Ng, Y. S. Jiang, David W. Embley",SIGMOD Conference,1999,Record-boundary discovery in Web documents,Barbara Staudt Lerner,International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Record-boundary discovery in Web documents,"D. W. Embley, Y. Jiang, Y.-K. Ng",International Conference on Management of Data,1999,Record-Boundary Discovery in Web Documents,"David Simmen, Eugene Shekita, Timothy Malkemus",SIGMOD Conference,1999,"('title', 'venue', 'year')"
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,VLDB,1995,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,VLDB J.,1995,"('title', 'authors', 'year')"
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,VLDB,1995,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",Very Large Data Bases,1995,"('title', 'venue', 'year')"
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,Very Large Data Bases,1995,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,International Conference on Management of Data,1995,"('title', 'authors', 'year')"
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,Very Large Data Bases,1995,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,"Surajit Chaudhuri, Luis Gravano",VLDB,1995,"('title', 'venue', 'year')"
Join synopses for approximate query answering,"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala, Sridhar Ramaswamy",International Conference on Management of Data,1999,Join Synopses for Approximate Query Answering,"Sunita Sarawagi, Shiby Thomas, Rakesh Agrawal",SIGMOD Conference,1999,"('title', 'venue', 'year')"
UniSQL/X unified relational and object-oriented database system,Won Kim,International Conference on Management of Data,1994,UniSQL/X Unified Relational and Object-Oriented Database System,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",SIGMOD Conference,1994,"('title', 'venue')"
UniSQL/X unified relational and object-oriented database system,Won Kim,International Conference on Management of Data,1994,UniSQL/X Unified Relational and Object-Oriented Database System,Won Kim,SIGMOD Conference,1994,"('title', 'authors', 'venue')"
UniSQL/X unified relational and object-oriented database system,Won Kim,International Conference on Management of Data,1994,UniSQL/X Unified Relational and Object-Oriented Database System,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",SIGMOD Conference,1994,"('title', 'venue', 'year')"
A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Jong-Hak Lee, Young-Koo Lee, Kyu-Young Whang, Il-Yeol Song",Very Large Data Bases,1997,A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Roger Barga, David B. Lomet",International Conference on Management of Data,1997,"('title', 'year')"
A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Jong-Hak Lee, Young-Koo Lee, Kyu-Young Whang, Il-Yeol Song",Very Large Data Bases,1997,A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Kyu-Young Whang, Il-Yeol Song, Young-Koo Lee, Jong-Hak Lee",International Conference on Management of Data,1997,"('title', 'authors', 'year')"
A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Jong-Hak Lee, Young-Koo Lee, Kyu-Young Whang, Il-Yeol Song",Very Large Data Bases,1997,A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Roger Barga, David B. Lomet",VLDB,1997,"('title', 'venue', 'year')"
Applying Database Technology in the ADSM Mass Storage System,"Robert Rees, Luis-Felipe Cabrera, Wayne Hineman",VLDB,1995,Applying Database Technology in the ADSM Mass Storage System,"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Applying Database Technology in the ADSM Mass Storage System,"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",Very Large Data Bases,1995,Applying Database Technology in the ADSM Mass Storage System,"Minos Garofalakis, Phillip B. Gibbons",International Conference on Management of Data,1995,"('title', 'year')"
Applying Database Technology in the ADSM Mass Storage System,"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",Very Large Data Bases,1995,Applying Database Technology in the ADSM Mass Storage System,"Robert Rees, Luis-Felipe Cabrera, Wayne Hineman",International Conference on Management of Data,1995,"('title', 'authors', 'year')"
Applying Database Technology in the ADSM Mass Storage System,"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",Very Large Data Bases,1995,Applying Database Technology in the ADSM Mass Storage System,"Minos Garofalakis, Phillip B. Gibbons",VLDB,1995,"('title', 'venue', 'year')"
InfoHarness: a system for search and retrieval of heterogeneous information,"Leon Shklar, Amit Sheth, Vipul Kashyap, Satish Thatte",International Conference on Management of Data,1995,InfoHarness: A System for Search and Retrieval of Heterogeneous Information,"P. Krishnan, Jeffrey Scott Vitter, Bala Iyer",SIGMOD Conference,1995,"('title', 'venue', 'year')"
Copy Detection Mechanisms for Digital Documents,"Hector Garcia-Molina, Sergey Brin, James Davis",SIGMOD Conference,1995,Copy detection mechanisms for digital documents,"Amit Shukla, Miron Livny, Michael J. Carey, Laura M. Haas",VLDB J.,1995,"('title', 'year')"
Copy Detection Mechanisms for Digital Documents,"Hector Garcia-Molina, Sergey Brin, James Davis",SIGMOD Conference,1995,Copy detection mechanisms for digital documents,"Sergey Brin, James Davis, H&#233;ctor Garc&#237;a-Molina",VLDB J.,1995,"('title', 'authors', 'year')"
Copy Detection Mechanisms for Digital Documents,"Hector Garcia-Molina, Sergey Brin, James Davis",SIGMOD Conference,1995,Copy detection mechanisms for digital documents,"Amit Shukla, Miron Livny, Michael J. Carey, Laura M. Haas",International Conference on Management of Data,1995,"('title', 'venue', 'year')"
Copy detection mechanisms for digital documents,"Sergey Brin, James Davis, H&#233;ctor Garc&#237;a-Molina",International Conference on Management of Data,1995,Copy Detection Mechanisms for Digital Documents,"Andrew Witkowski, Srikanth Bellamkonda, Tolga Bozkaya, Gregory Dorman, Nathan Folkert, Abhinav Gupta, Lei Shen, Sankar Subramanian",SIGMOD Conference,1995,"('title', 'venue', 'year')"
Querying Shapes of Histories,"Mohamed Za�t, Giuseppe Psaila, Edward L. Wimmers, Rakesh Agrawal",VLDB,1995,Querying Shapes of Histories,"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Za&#239;t",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Querying Shapes of Histories,"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Za&#239;t",Very Large Data Bases,1995,Querying Shapes of Histories,"Massimo Mecella, Barbara Pernici",VLDB,1995,"('title', 'venue', 'year')"
Approximate Query Translation Across Heterogeneous Information Sources,"Kevin Chen-Chuan Chang, Hector Garcia-Molina",Very Large Data Bases,2000,Approximate Query Translation Across Heterogeneous Information Sources,"Panos Vassiliadis, Timos Sellis",ACM SIGMOD Record ,2000,"('title', 'year')"
Approximate Query Translation Across Heterogeneous Information Sources,"Kevin Chen-Chuan Chang, Hector Garcia-Molina",Very Large Data Bases,2000,Approximate Query Translation Across Heterogeneous Information Sources,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",ACM SIGMOD Record ,2000,"('title', 'authors', 'year')"
Approximate Query Translation Across Heterogeneous Information Sources,"Kevin Chen-Chuan Chang, Hector Garcia-Molina",Very Large Data Bases,2000,Approximate Query Translation Across Heterogeneous Information Sources,"Panos Vassiliadis, Timos Sellis",VLDB,2000,"('title', 'venue', 'year')"
Dali: A High Performance Main Memory Storage Manager,"H. V. Jagadish, Daniel F. Lieuwen, Rajeev Rastogi, Abraham Silberschatz, S. Sudarshan",Very Large Data Bases,1994,Dal�: A High Performance Main Memory Storage Manager,"S. Sudarshan, H. V. Jagadish, Rajeev Rastogi, Abraham Silberschatz, Daniel F. Lieuwen",ACM Transactions on Database Systems (TODS) ,1994,"('title', 'authors', 'year')"
Report on ISDO '00: the CAiSE*00 workshop on infrastructures for dynamic business-to-business service outsourcing,"Heiko Ludwig, Paul Grefen",ACM SIGMOD Record ,2000,Report in ISDO '00: The CAiSE*00 Workshop on Infrastructures for Dynamic Business-to-Business Service Outsourcinga,"Paul W. P. J. Grefen, Heiko Ludwig",International Conference on Management of Data,2000,"('title', 'authors', 'year')"
Mining Frequent Itemsets Using Support Constraints,"Ke Wang, Yu He, Jiawei Han",Very Large Data Bases,2000,Mining Frequent Itemsets Using Support Constraints,"Jiawei Han, Ke Wang, Yu He",ACM SIGMOD Record ,2000,"('title', 'authors')"
Mining Frequent Itemsets Using Support Constraints,"Ke Wang, Yu He, Jiawei Han",Very Large Data Bases,2000,Mining Frequent Itemsets Using Support Constraints,"Jiawei Han, Ke Wang, Yu He",VLDB,2000,"('title', 'authors', 'venue')"
Mining Frequent Itemsets Using Support Constraints,"Ke Wang, Yu He, Jiawei Han",Very Large Data Bases,2000,Mining Frequent Itemsets Using Support Constraints,"Jiawei Han, Ke Wang, Yu He",ACM SIGMOD Record ,2000,"('title', 'authors', 'year')"
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",Karl Aberer,ACM SIGMOD Record ,2003,"Report on the First International Conference on Ontologies, Databases and Applications of Semantics",Karl Aberer,Very Large Data Bases,2003,"('title', 'authors', 'year')"
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",Karl Aberer,ACM SIGMOD Record ,2003,A Data Warehousing Architecture for Enabling Service Provisioning Process,Karl Aberer,SIGMOD Record,2003,"('authors', 'venue', 'year')"
Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",Very Large Data Bases,1999,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",International Conference on Management of Data,1999,"('title', 'year')"
Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",Very Large Data Bases,1999,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",International Conference on Management of Data,1999,"('title', 'authors', 'year')"
Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",Very Large Data Bases,1999,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",VLDB,1999,"('title', 'venue', 'year')"
Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",Very Large Data Bases,1998,Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",ACM SIGMOD Record ,1998,"('title', 'authors', 'year')"
Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",Very Large Data Bases,1998,XML and information retrieval: a SIGIR 2000 workshop,"Shivakumar Venkataraman, Tian Zhang",VLDB,1998,"('authors', 'venue', 'year')"
Clustering Methods for Large Databases: From the Past to the Future,"Alexander Hinneburg, Daniel A. Keim",SIGMOD Conference,1999,Clustering methods for large databases: from the past to the future,"Alexander Hinneburg, Daniel A. Keim",VLDB,1999,"('title', 'authors', 'year')"
Clustering Methods for Large Databases: From the Past to the Future,"Alexander Hinneburg, Daniel A. Keim",SIGMOD Conference,1999,Clustering methods for large databases: from the past to the future,Hans-J�rg Schek,International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Clustering methods for large databases: from the past to the future,"Alexander Hinneburg, Daniel A. Keim",International Conference on Management of Data,1999,Clustering Methods for Large Databases: From the Past to the Future,"S. J. O'Connell, N. Winterbottom",ACM SIGMOD Record ,1999,"('title', 'year')"
Clustering methods for large databases: from the past to the future,"Alexander Hinneburg, Daniel A. Keim",International Conference on Management of Data,1999,Clustering Methods for Large Databases: From the Past to the Future,"Alexander Hinneburg, Daniel A. Keim",ACM SIGMOD Record ,1999,"('title', 'authors', 'year')"
Clustering methods for large databases: from the past to the future,"Alexander Hinneburg, Daniel A. Keim",International Conference on Management of Data,1999,Clustering Methods for Large Databases: From the Past to the Future,"S. J. O'Connell, N. Winterbottom",SIGMOD Conference,1999,"('title', 'venue', 'year')"
Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000,Adaptive multi-stage distance join processing,"Hyoseop Shin, Bongki Moon, Sukho Lee",ACM Trans. Database Syst.,2000,"('title', 'authors', 'year')"
Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000,Adaptive multi-stage distance join processing,"Bettina Kemme, Ricardo Jim�nez-Peris, Marta Pati�o-Mart�nez, Gustavo Alonso",International Conference on Management of Data,2000,"('title', 'venue', 'year')"
Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000,Adaptive multi-stage distance join processing,"Hyoseop Shin, Bongki Moon, Sukho Lee",VLDB,2000,"('title', 'authors', 'year')"
Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000,Adaptive multi-stage distance join processing,Amy Pogue,International Conference on Management of Data,2000,"('title', 'venue', 'year')"
Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000,Oracle Industrial Exhibit,"Hyoseop Shin, Bongki Moon, Sukho Lee",International Conference on Management of Data,2000,"('authors', 'venue', 'year')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",International Conference on Management of Data,1994,"('title',)"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Hans-J�rg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",International Conference on Management of Data,1994,"('title', 'authors')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",SIGMOD Record,1994,"('title', 'venue')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",International Conference on Management of Data,1994,"('title', 'year')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Hans-J�rg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",SIGMOD Record,1994,"('title', 'authors', 'venue')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Hans-J�rg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",International Conference on Management of Data,1994,"('title', 'authors', 'year')"
The database research group at ETH Zurich,"Moira C. Norrie, Stephen M. Blott, Hans-J&#246;rg Schek, Gerhard Weikum",ACM SIGMOD Record ,1994,The Database Research Group at ETH Zurich,"Asuman Dogac, Budak Arpinar, Cem Evrendilek, Cetin Ozkan, Ilker Altintas, Ilker Durusoy, Mehmet Altinel, Tansel Okay, Yuksel Saygin",SIGMOD Record,1994,"('title', 'venue', 'year')"
ARIADNE: A System for Constructing Mediators for Internet Sources,"Ion Muslea, Greg Barish, Andrew Philpot, Craig A. Knoblock, Steven Minton, Jos� Luis Ambite, Pragnesh Jay Modi, Sheila Tejada, Naveen Ashish",SIGMOD Conference,1998,Ariadne: a system for constructing mediators for Internet sources,"Jos&#233; Luis Ambite, Naveen Ashish, Greg Barish, Craig A. Knoblock, Steven Minton, Pragnesh J. Modi, Ion Muslea, Andrew Philpot, Sheila Tejada",VLDB,1998,"('title', 'authors', 'year')"
ARIADNE: A System for Constructing Mediators for Internet Sources,"Ion Muslea, Greg Barish, Andrew Philpot, Craig A. Knoblock, Steven Minton, Jos� Luis Ambite, Pragnesh Jay Modi, Sheila Tejada, Naveen Ashish",SIGMOD Conference,1998,Ariadne: a system for constructing mediators for Internet sources,Gilles Fecteau,International Conference on Management of Data,1998,"('title', 'venue', 'year')"
Ariadne: a system for constructing mediators for Internet sources,"Jos&#233; Luis Ambite, Naveen Ashish, Greg Barish, Craig A. Knoblock, Steven Minton, Pragnesh J. Modi, Ion Muslea, Andrew Philpot, Sheila Tejada",International Conference on Management of Data,1998,ARIADNE: A System for Constructing Mediators for Internet Sources,Amit Sheth,ACM SIGMOD Record ,1998,"('title', 'year')"
Ariadne: a system for constructing mediators for Internet sources,"Jos&#233; Luis Ambite, Naveen Ashish, Greg Barish, Craig A. Knoblock, Steven Minton, Pragnesh J. Modi, Ion Muslea, Andrew Philpot, Sheila Tejada",International Conference on Management of Data,1998,ARIADNE: A System for Constructing Mediators for Internet Sources,"Ion Muslea, Greg Barish, Andrew Philpot, Craig A. Knoblock, Steven Minton, Jos� Luis Ambite, Pragnesh Jay Modi, Sheila Tejada, Naveen Ashish",ACM SIGMOD Record ,1998,"('title', 'authors', 'year')"
Ariadne: a system for constructing mediators for Internet sources,"Jos&#233; Luis Ambite, Naveen Ashish, Greg Barish, Craig A. Knoblock, Steven Minton, Pragnesh J. Modi, Ion Muslea, Andrew Philpot, Sheila Tejada",International Conference on Management of Data,1998,ARIADNE: A System for Constructing Mediators for Internet Sources,Amit Sheth,SIGMOD Conference,1998,"('title', 'venue', 'year')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,"Steffen Staab, Rudi Studer, York Sure",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,"Letizia Tanca, Piero Fraternali",ACM Trans. Database Syst.,1995,"('title',)"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,Jeff Richey,ACM Trans. Database Syst.,1995,"('title', 'authors')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,"Letizia Tanca, Piero Fraternali",ACM SIGMOD Record ,1995,"('title', 'venue')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,"Letizia Tanca, Piero Fraternali",ACM Trans. Database Syst.,1995,"('title', 'year')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,Jeff Richey,ACM SIGMOD Record ,1995,"('title', 'authors', 'venue')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,Jeff Richey,ACM Trans. Database Syst.,1995,"('title', 'authors', 'year')"
Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995,Condition handling in SQL persistent stored modules,"Letizia Tanca, Piero Fraternali",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Condition handling in SQL persistent stored modules,Jeff Richey,ACM SIGMOD Record ,1995,Condition Handling in SQL Persistent Stored Modules,"Chendong Zou, Betty Salzberg",International Conference on Management of Data,1995,"('title', 'year')"
Condition handling in SQL persistent stored modules,Jeff Richey,ACM SIGMOD Record ,1995,Condition Handling in SQL Persistent Stored Modules,Jeff Richey,International Conference on Management of Data,1995,"('title', 'authors', 'year')"
Condition handling in SQL persistent stored modules,Jeff Richey,ACM SIGMOD Record ,1995,Condition Handling in SQL Persistent Stored Modules,"Chendong Zou, Betty Salzberg",SIGMOD Record,1995,"('title', 'venue', 'year')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,"('title',)"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,"Michael Pizzo, Jos� A. Blakeley",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'authors')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,Joseph M. Hellerstein,SIGMOD Conference,1998,"('title', 'venue')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,"('title', 'year')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,"Michael Pizzo, Jos� A. Blakeley",SIGMOD Conference,1998,"('title', 'authors', 'venue')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,"Michael Pizzo, Jos� A. Blakeley",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'authors', 'year')"
Microsoft universal data access platform,"Jos&#233; A. Blakeley, Michael J. Pizzo",International Conference on Management of Data,1998,Microsoft Universal Data Access Platform,Joseph M. Hellerstein,SIGMOD Conference,1998,"('title', 'venue', 'year')"
Analysis of locking behavior in three real database systems,"Vigyan Singhal, Alan Jay Smith",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,Analysis of Locking Behavior in Three Real Database Systems,"Alan Jay Smith, Vigyan Singhal",International Conference on Management of Data,1997,"('title', 'authors', 'year')"
