label,ltable_label,ltable_lat,ltable_lon,ltable_ontology,ltable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,rtable_ele,id
0,Millau,44.1,3.08333,http://sws.geonames.org/,,Hanoi,21.0245,105.841,http://sws.geonames.org/,,0@5232#1@2908
1,Hanoi,21.0333,105.85,http://dbpedia.org/,,Hanoi,21.0245,105.841,http://sws.geonames.org/,,0@4632#1@2908
1,Hanoi (Vietnam),21.0333,105.85,http://data.nytimes.com/,,Hanoi,21.0245,105.841,http://sws.geonames.org/,,0@2907#1@2908
0,"Nagano, Nagano",,,http://dbpedia.org/,,Santiago de Cuba (Cuba),20.0247,-75.8219,http://data.nytimes.com/,,0@6298#1@1043
1,Santiago de Cuba,20.0198,-75.8139,http://dbpedia.org/,,Santiago de Cuba (Cuba),20.0247,-75.8219,http://data.nytimes.com/,,0@4358#1@1043
0,Khartoum,15.5466,32.5336,http://sws.geonames.org/,,Avignon (France),43.95,4.8166699999999985,http://data.nytimes.com/,,0@6947#1@2897
0,"Madison, Connecticut",,,http://dbpedia.org/,,Avignon (France),43.95,4.8166699999999985,http://data.nytimes.com/,,0@2471#1@2897
1,Southampton (England),50.9,-1.4,http://data.nytimes.com/,,Southampton,50.9,-1.4,http://sws.geonames.org/,,0@402#1@403
0,San Antonio,29.4167,-98.5,http://dbpedia.org/,,Dubai (United Arab Emirates),25.2522,55.28,http://data.nytimes.com/,,0@3519#1@744
0,Naples,26.142,-81.7948,http://sws.geonames.org/,,Dubai (United Arab Emirates),25.2522,55.28,http://data.nytimes.com/,,0@7433#1@744
0,Shelter Island,41.0682,-72.3387,http://sws.geonames.org/,,gijon,43.5405,-5.66322,http://rdf.freebase.com/,,0@5753#1@4051
1,Gijon (Spain),43.5411,-5.66444,http://data.nytimes.com/,,gijon,43.5405,-5.66322,http://rdf.freebase.com/,,0@4050#1@4051
1,cortona,43.2667,11.9833,http://rdf.freebase.com/,,Cortona,43.2747,11.9853,http://sws.geonames.org/,,0@1934#1@4186
0,Kufa (Iraq),32.0347,44.4033,http://data.nytimes.com/,,Cortona,43.2747,11.9853,http://sws.geonames.org/,,0@3003#1@4186
0,chartres,48.4436,1.48583,http://rdf.freebase.com/,,Cortona,43.2747,11.9853,http://sws.geonames.org/,,0@3165#1@4186
0,Stellenbosch,-33.9333,18.85,http://sws.geonames.org/,,Cortona,43.2747,11.9853,http://sws.geonames.org/,,0@6680#1@4186
1,"Park City, Utah",,,http://dbpedia.org/,,Park City (Utah),40.6461,-111.498,http://data.nytimes.com/,,0@3336#1@3335
0,rawalpindi,33.6,73.05,http://rdf.freebase.com/,,Park City (Utah),40.6461,-111.498,http://data.nytimes.com/,,0@2341#1@3335
1,park city,40.6461,-111.497,http://rdf.freebase.com/,,Park City (Utah),40.6461,-111.498,http://data.nytimes.com/,,0@5331#1@3335
1,"Park City, Utah",,,http://dbpedia.org/,,Park City,40.6461,-111.498,http://sws.geonames.org/,,0@3336#1@6507
1,park city,40.6461,-111.497,http://rdf.freebase.com/,,Park City,40.6461,-111.498,http://sws.geonames.org/,,0@5331#1@6507
1,Dunhuang,40.1667,94.6833,http://sws.geonames.org/,,dunhuang,40.1,94.65,http://rdf.freebase.com/,,0@675#1@4561
1,Dunhuang,40.15,94.6667,http://dbpedia.org/,,dunhuang,40.1,94.65,http://rdf.freebase.com/,,0@4043#1@4561
0,Dunhuang,40.1667,94.6833,http://sws.geonames.org/,,Palm Springs (Calif),33.8303,-116.545,http://data.nytimes.com/,,0@675#1@1719
1,Dunhuang,40.1667,94.6833,http://sws.geonames.org/,,Dunhuang (China),40.1667,94.6833,http://data.nytimes.com/,,0@675#1@674
0,"Reno, Nevada",,,http://dbpedia.org/,,Lugano,46.0,8.95,http://dbpedia.org/,,0@4091#1@2771
1,puerto morelos,20.8536,-86.8753,http://rdf.freebase.com/,,Puerto Morelos,20.8536,-86.8986,http://dbpedia.org/,,0@6380#1@4449
0,Urgup (Turkey),38.6314,34.9131,http://data.nytimes.com/,,Manhattan (NYC),40.7143,-74.006,http://data.nytimes.com/,,0@1285#1@4422
0,Carmel (Calif),36.5552,-121.923,http://data.nytimes.com/,,Manhattan (NYC),40.7143,-74.006,http://data.nytimes.com/,,0@5175#1@4422
0,Patzcuaro,,,http://dbpedia.org/,,dublin,53.3428,-6.2661,http://rdf.freebase.com/,,0@95#1@63
0,norwalk,41.1175,-73.4083,http://rdf.freebase.com/,,Colmar,48.0833,7.36667,http://sws.geonames.org/,,0@59#1@6626
1,colmar,48.0667,7.36667,http://rdf.freebase.com/,,Colmar,48.0833,7.36667,http://sws.geonames.org/,,0@4861#1@6626
1,Colmar (France),48.0833,7.36667,http://data.nytimes.com/,,Colmar,48.0833,7.36667,http://sws.geonames.org/,,0@703#1@6626
0,Bordeaux,44.8386,-0.578333,http://dbpedia.org/,,"Nagano, Nagano",,,http://dbpedia.org/,,0@1118#1@6298
0,kips bay,40.7414,-73.9783,http://rdf.freebase.com/,,"Nagano, Nagano",,,http://dbpedia.org/,,0@5259#1@6298
0,palm beach,26.7053,-80.0367,http://rdf.freebase.com/,,"Nagano, Nagano",,,http://dbpedia.org/,,0@6092#1@6298
0,Bordeaux,44.8386,-0.578333,http://dbpedia.org/,,City Island (NYC),40.8473,-73.7865,http://data.nytimes.com/,,0@1118#1@1294
1,Phoenix,33.4484,-112.074,http://sws.geonames.org/,,Phoenix (Ariz),33.4484,-112.074,http://data.nytimes.com/,,0@4218#1@4217
0,lecce,40.35,18.1667,http://rdf.freebase.com/,,Madison,43.0731,-89.4012,http://sws.geonames.org/,,0@6814#1@5501
1,lecce,40.35,18.1667,http://rdf.freebase.com/,,Lecce,40.35,18.1667,http://dbpedia.org/,,0@6814#1@4068
0,Girona,41.9844,2.82111,http://dbpedia.org/,,Lecce,40.35,18.1667,http://dbpedia.org/,,0@2272#1@4068
0,Panama City,8.98333,-79.5167,http://dbpedia.org/,,Saas-Fee,46.1097,7.92917,http://dbpedia.org/,,0@2294#1@2985
1,Orlando (Fla),28.5383,-81.3792,http://data.nytimes.com/,,"Orlando, Florida",,,http://dbpedia.org/,,0@1359#1@5233
0,Riga,56.9489,24.1064,http://dbpedia.org/,,norfolk virginia,36.8857,-76.2599,http://rdf.freebase.com/,,0@6002#1@1087
0,Seward,60.1042,-149.442,http://sws.geonames.org/,,reykjavik,64.1333,-21.9333,http://rdf.freebase.com/,,0@1847#1@6290
1,Philadelphia,39.9523,-75.1638,http://sws.geonames.org/,,Philadelphia (Pa),39.9523,-75.1638,http://data.nytimes.com/,,0@393#1@392
0,Philadelphia,39.9523,-75.1638,http://sws.geonames.org/,,Da Nang,16.0678,108.221,http://sws.geonames.org/,,0@393#1@5296
0,jena louisiana,31.69,-92.1247,http://rdf.freebase.com/,,Da Nang,16.0678,108.221,http://sws.geonames.org/,,0@1014#1@5296
1,Olinda,-8.0,-34.8833,http://dbpedia.org/,,Olinda,-8.00889,-34.8553,http://sws.geonames.org/,,0@6573#1@4357
1,san juan puerto rico,18.4517,-66.0689,http://rdf.freebase.com/,,San Juan (Puerto Rico),18.4663,-66.1057,http://data.nytimes.com/,,0@4646#1@345
0,Oslo (Norway),59.9132,10.7389,http://data.nytimes.com/,,San Juan (Puerto Rico),18.4663,-66.1057,http://data.nytimes.com/,,0@2775#1@345
0,Split (city),,,http://dbpedia.org/,,Sydney,-33.86,151.211,http://dbpedia.org/,,0@3252#1@3389
1,Annecy (France),45.9,6.11667,http://data.nytimes.com/,,Annecy,45.9,6.11667,http://sws.geonames.org/,,0@4302#1@6635
0,Annecy (France),45.9,6.11667,http://data.nytimes.com/,,Belem,,,http://dbpedia.org/,,0@4302#1@7409
1,Berchtesgaden,47.6314,13.0042,http://dbpedia.org/,,Berchtesgaden,47.6333,13.0,http://sws.geonames.org/,,0@325#1@1094
0,Berchtesgaden,47.6314,13.0042,http://dbpedia.org/,,Scituate (Mass),42.1959,-70.7259,http://data.nytimes.com/,,0@325#1@272
1,scituate,42.1958,-70.7264,http://rdf.freebase.com/,,Scituate (Mass),42.1959,-70.7259,http://data.nytimes.com/,,0@273#1@272
0,Graz,47.0667,15.4333,http://dbpedia.org/,,Saint Petersburg,59.95,30.3167,http://dbpedia.org/,,0@5683#1@1678
0,myrtle beach,33.6889,-78.8869,http://rdf.freebase.com/,,Saint Petersburg,59.95,30.3167,http://dbpedia.org/,,0@1630#1@1678
0,melbourne australia,-37.7833,144.967,http://rdf.freebase.com/,,Ürgüp,38.6314,34.9131,http://sws.geonames.org/,,0@1642#1@2588
1,urgup,38.631389,34.913056,http://rdf.freebase.com/,1043.0,Ürgüp,38.6314,34.9131,http://sws.geonames.org/,,0@1286#1@2588
1,melbourne australia,-37.7833,144.967,http://rdf.freebase.com/,,Melbourne,37.8136,144.963,http://dbpedia.org/,,0@1642#1@5970
1,Melbourne (Australia),-37.814,144.963,http://data.nytimes.com/,,Melbourne,37.8136,144.963,http://dbpedia.org/,,0@575#1@5970
0,bath,51.3833,-2.3667,http://rdf.freebase.com/,,Melbourne,37.8136,144.963,http://dbpedia.org/,,0@686#1@5970
0,Versailles,48.8,2.13333,http://sws.geonames.org/,,mott haven bronx,40.809,-73.9229,http://rdf.freebase.com/,,0@866#1@5770
1,Mott Haven,40.809,-73.9229,http://sws.geonames.org/,,mott haven bronx,40.809,-73.9229,http://rdf.freebase.com/,,0@215#1@5770
0,Bristol (England),51.45,-2.58333,http://data.nytimes.com/,,new orleans,29.9728,-90.059,http://rdf.freebase.com/,,0@571#1@6990
1,Palisades Park,40.8482,-73.9976,http://sws.geonames.org/,,palisades park,40.8481,-73.9981,http://rdf.freebase.com/,,0@1268#1@6225
1,Palisades Park (NJ),40.8482,-73.9976,http://data.nytimes.com/,,palisades park,40.8481,-73.9981,http://rdf.freebase.com/,,0@1267#1@6225
1,Palisades Park,40.8482,-73.9976,http://sws.geonames.org/,,Palisades Park (NJ),40.8482,-73.9976,http://data.nytimes.com/,,0@1268#1@1267
1,Palisades Park,40.8482,-73.9976,http://sws.geonames.org/,,"Palisades Park, New Jersey",,,http://dbpedia.org/,,0@1268#1@7249
1,Palisades Park (NJ),40.8482,-73.9976,http://data.nytimes.com/,,"Palisades Park, New Jersey",,,http://dbpedia.org/,,0@1267#1@7249
1,palisades park,40.8481,-73.9981,http://rdf.freebase.com/,,"Palisades Park, New Jersey",,,http://dbpedia.org/,,0@6225#1@7249
1,hermanus,-34.4204,19.2438,http://rdf.freebase.com/,,Hermanus,-34.4167,19.2333,http://sws.geonames.org/,,0@4647#1@6493
1,hermanus,-34.4204,19.2438,http://rdf.freebase.com/,,Hermanus,-34.4167,19.25,http://dbpedia.org/,,0@4647#1@2274
1,Hermanus,-34.4167,19.2333,http://sws.geonames.org/,,Hermanus,-34.4167,19.25,http://dbpedia.org/,,0@6493#1@2274
1,Sag Harbor (NY),40.9979,-72.2926,http://data.nytimes.com/,,Sag Harbor,40.9979,-72.2926,http://sws.geonames.org/,,0@1327#1@1328
0,Laguna Beach,33.5422,-117.783,http://sws.geonames.org/,,Sag Harbor,40.9979,-72.2926,http://sws.geonames.org/,,0@5686#1@1328
1,Sag Harbor (NY),40.9979,-72.2926,http://data.nytimes.com/,,sag harbor,40.9978,-72.2931,http://rdf.freebase.com/,,0@1327#1@1500
1,Sag Harbor,40.9979,-72.2926,http://sws.geonames.org/,,sag harbor,40.9978,-72.2931,http://rdf.freebase.com/,,0@1328#1@1500
0,Davos,46.8,9.83333,http://dbpedia.org/,,cabo san lucas,22.88,-109.9,http://rdf.freebase.com/,,0@2176#1@6192
0,Falluja (Iraq),33.3561,43.7828,http://data.nytimes.com/,,al anbar governorate,33.0,41.75,http://rdf.freebase.com/,,0@452#1@2513
1,Garrison (NY),41.38399999999999,-73.9457,http://data.nytimes.com/,,garrison new york,41.3839,-73.9456,http://rdf.freebase.com/,,0@3416#1@5992
0,salida,38.5347,-105.998,http://rdf.freebase.com/,,garrison new york,41.3839,-73.9456,http://rdf.freebase.com/,,0@5652#1@5992
0,Miami,25.7878,-80.2242,http://dbpedia.org/,,garrison new york,41.3839,-73.9456,http://rdf.freebase.com/,,0@6923#1@5992
0,Turin,45.0705,7.68682,http://sws.geonames.org/,,San Antonio (Tex),29.4241,-98.4936,http://data.nytimes.com/,,0@7322#1@939
1,San Antonio,29.4241,-98.4936,http://sws.geonames.org/,,San Antonio (Tex),29.4241,-98.4936,http://data.nytimes.com/,,0@940#1@939
0,catano puerto rico,18.4414,-66.1183,http://rdf.freebase.com/,,Honfleur,49.4194,0.2325,http://dbpedia.org/,,0@3745#1@1965
0,arosa,46.783333,9.683333,http://rdf.freebase.com/,1775.0,Pattaya,12.9275,100.875,http://dbpedia.org/,,0@257#1@5668
1,Pattaya,12.9333,100.883,http://sws.geonames.org/,,Pattaya,12.9275,100.875,http://dbpedia.org/,,0@1873#1@5668
1,Salzburg (Austria),47.7994,13.044,http://data.nytimes.com/,,salzburg,47.8,13.0333,http://rdf.freebase.com/,,0@2486#1@3155
0,Perth,-31.9333,115.833,http://sws.geonames.org/,,addis ababa,9.02722,38.7369,http://rdf.freebase.com/,,0@7129#1@3160
1,"Cobble Hill, Brooklyn",,,http://dbpedia.org/,,cobble hill brooklyn,40.688194,-73.995944,http://rdf.freebase.com/,,0@2288#1@1832
0,Brighton (England),50.8284,-0.139475,http://data.nytimes.com/,,Ronda (Spain),36.7423,-5.16709,http://data.nytimes.com/,,0@3463#1@5481
1,Ronda,36.7423,-5.16709,http://sws.geonames.org/,,Ronda (Spain),36.7423,-5.16709,http://data.nytimes.com/,,0@6663#1@5481
0,auckland,-36.85,174.783,http://rdf.freebase.com/,,"Boquete, Chiriqui",,,http://dbpedia.org/,,0@7174#1@5499
1,Boquete,8.78333,-82.4333,http://sws.geonames.org/,,"Boquete, Chiriqui",,,http://dbpedia.org/,,0@5131#1@5499
1,boquete,8.78,-82.44,http://rdf.freebase.com/,,"Boquete, Chiriqui",,,http://dbpedia.org/,,0@1728#1@5499
1,Les Eyzies-de-Tayac (France),44.9359,1.01327,http://data.nytimes.com/,,Les Eyzies-de-Tayac-Sireuil,44.93600000000001,1.01805,http://dbpedia.org/,,0@4118#1@4119
0,Les Eyzies-de-Tayac (France),44.9359,1.01327,http://data.nytimes.com/,,Dharamsala,32.0728,76.3172,http://dbpedia.org/,,0@4118#1@51
0,Osaka,34.6937,135.502,http://dbpedia.org/,,Dharamsala,32.0728,76.3172,http://dbpedia.org/,,0@5085#1@51
0,Düsseldorf,51.2217,6.776160000000001,http://sws.geonames.org/,,Dharamsala,32.0728,76.3172,http://dbpedia.org/,,0@5421#1@51
0,Les Eyzies-de-Tayac (France),44.9359,1.01327,http://data.nytimes.com/,,santa cruz de la sierra,-17.7892,-63.1975,http://rdf.freebase.com/,,0@4118#1@6012
0,Toulouse,43.6045,1.44403,http://dbpedia.org/,,Orleans (France),47.9167,1.9,http://data.nytimes.com/,,0@2812#1@484
1,Orleans,,,http://dbpedia.org/,,Orleans (France),47.9167,1.9,http://data.nytimes.com/,,0@1746#1@484
0,Toulouse,43.6045,1.44403,http://dbpedia.org/,,Mendoza,-32.8833,-68.8167,http://sws.geonames.org/,,0@2812#1@6479
1,Ashgabat,37.9333,58.3667,http://dbpedia.org/,,Ashgabat (Turkmenistan),37.95,58.3833,http://data.nytimes.com/,,0@4953#1@2110
1,Ashgabat,37.95,58.3833,http://sws.geonames.org/,,Ashgabat (Turkmenistan),37.95,58.3833,http://data.nytimes.com/,,0@2111#1@2110
1,Ashgabat,37.9333,58.3667,http://dbpedia.org/,,Ashgabat,37.95,58.3833,http://sws.geonames.org/,,0@4953#1@2111
1,Cancun (Mexico),21.1743,-86.8466,http://data.nytimes.com/,,Cancún,21.1743,-86.8466,http://sws.geonames.org/,,0@5028#1@5382
0,Louisville,38.2542,-85.7594,http://sws.geonames.org/,,"Mott Haven, Bronx",,,http://dbpedia.org/,,0@6592#1@6388
0,naples florida,26.1417,-81.795,http://rdf.freebase.com/,,"Mott Haven, Bronx",,,http://dbpedia.org/,,0@4863#1@6388
0,Maspeth (NYC),40.7232,-73.9126,http://data.nytimes.com/,,Jakarta (Indonesia),-6.17444,106.829,http://data.nytimes.com/,,0@3471#1@4567
1,jakarta,-6.1333,106.75,http://rdf.freebase.com/,,Jakarta (Indonesia),-6.17444,106.829,http://data.nytimes.com/,,0@4568#1@4567
1,Jakarta,-6.2,106.8,http://dbpedia.org/,,Jakarta (Indonesia),-6.17444,106.829,http://data.nytimes.com/,,0@6892#1@4567
1,york,53.95,-1.08333,http://rdf.freebase.com/,,York (England),53.9667,-1.08333,http://data.nytimes.com/,,0@4711#1@3104
0,key west,24.5553,-81.7828,http://rdf.freebase.com/,,York (England),53.9667,-1.08333,http://data.nytimes.com/,,0@4233#1@3104
0,Rotterdam,51.9225,4.47917,http://sws.geonames.org/,,plovdiv,42.15,24.75,http://rdf.freebase.com/,,0@6604#1@5419
0,Sydney,-33.8679,151.207,http://sws.geonames.org/,,plovdiv,42.15,24.75,http://rdf.freebase.com/,,0@5292#1@5419
1,Cortina d'Ampezzo,46.5333,12.1333,http://dbpedia.org/,,cortina dampezzo,46.5333,12.1333,http://rdf.freebase.com/,,0@3505#1@5244
0,el alto,-16.5167,-68.1667,http://rdf.freebase.com/,,cortina dampezzo,46.5333,12.1333,http://rdf.freebase.com/,,0@5720#1@5244
0,Ravenna (Italy),44.4175,12.2011,http://data.nytimes.com/,,Marfa (Tex),30.3079,-104.019,http://data.nytimes.com/,,0@790#1@3122
1,marfa,30.3078,-104.019,http://rdf.freebase.com/,,Marfa (Tex),30.3079,-104.019,http://data.nytimes.com/,,0@6323#1@3122
1,"Marfa, Texas",,,http://dbpedia.org/,,Marfa (Tex),30.3079,-104.019,http://data.nytimes.com/,,0@3123#1@3122
1,Belfast (Northern Ireland),54.6,-5.9333300000000015,http://data.nytimes.com/,,belfast,54.6,-5.91667,http://rdf.freebase.com/,,0@425#1@4637
1,Palenque,17.484,-92.0463,http://dbpedia.org/,,Palenque (Mexico),17.5167,-91.9667,http://data.nytimes.com/,,0@5762#1@150
1,Palenque/Temp,17.5167,-91.9667,http://sws.geonames.org/,,Palenque (Mexico),17.5167,-91.9667,http://data.nytimes.com/,,0@6658#1@150
0,Mantova,45.1603,10.7978,http://sws.geonames.org/,,Wellington,-41.2866,174.77599999999995,http://sws.geonames.org/,,0@2142#1@171
0,Lisbon (Portugal),38.7167,-9.13333,http://data.nytimes.com/,,Wellington,-41.2866,174.77599999999995,http://sws.geonames.org/,,0@274#1@171
1,Kufa (Iraq),32.0347,44.4033,http://data.nytimes.com/,,kufa,32.0297,44.3947,http://rdf.freebase.com/,,0@3003#1@5352
0,Helsinki,,,http://dbpedia.org/,,kufa,32.0297,44.3947,http://rdf.freebase.com/,,0@5765#1@5352
1,Kufa,32.0347,44.4033,http://sws.geonames.org/,,kufa,32.0297,44.3947,http://rdf.freebase.com/,,0@6094#1@5352
1,Kufa (Iraq),32.0347,44.4033,http://data.nytimes.com/,,Kufa,32.0347,44.4033,http://sws.geonames.org/,,0@3003#1@6094
0,Ronda,36.7423,-5.16709,http://sws.geonames.org/,,Nasiriyah,31.0542,46.2594,http://sws.geonames.org/,,0@6663#1@2168
1,Ronda,36.7423,-5.16709,http://sws.geonames.org/,,ronda,36.7394,-5.16392,http://rdf.freebase.com/,,0@6663#1@5482
1,Ronda (Spain),36.7423,-5.16709,http://data.nytimes.com/,,ronda,36.7394,-5.16392,http://rdf.freebase.com/,,0@5481#1@5482
1,Kitzbühel,47.4464,12.3921,http://sws.geonames.org/,,Kitzbuhel (Austria),47.4464,12.3921,http://data.nytimes.com/,,0@2821#1@2665
0,Ulyanovsk,54.3189,48.3858,http://sws.geonames.org/,,Kitzbuhel (Austria),47.4464,12.3921,http://data.nytimes.com/,,0@1465#1@2665
1,Kitzbühel,47.4464,12.3921,http://sws.geonames.org/,,Kitzbuhel,,,http://dbpedia.org/,,0@2821#1@7097
1,Kitzbühel,47.4464,12.3921,http://sws.geonames.org/,,kitzbuhel,47.4333,12.4,http://rdf.freebase.com/,,0@2821#1@2666
0,Valencia (Spain),39.4698,-0.377387,http://data.nytimes.com/,,kitzbuhel,47.4333,12.4,http://rdf.freebase.com/,,0@4254#1@2666
1,Kitzbuhel (Austria),47.4464,12.3921,http://data.nytimes.com/,,kitzbuhel,47.4333,12.4,http://rdf.freebase.com/,,0@2665#1@2666
0,Pecs (Hungary),46.0833,18.2333,http://data.nytimes.com/,,Klosterneuburg,48.3052,16.3252,http://sws.geonames.org/,,0@3802#1@1680
1,baden-baden,48.7629,8.2411,http://rdf.freebase.com/,,Baden-Baden (Germany),48.75,8.25,http://data.nytimes.com/,,0@4797#1@1969
0,Oslo (Norway),59.9132,10.7389,http://data.nytimes.com/,,Baden-Baden (Germany),48.75,8.25,http://data.nytimes.com/,,0@2775#1@1969
0,killington,43.6776,-72.7798,http://rdf.freebase.com/,,providence,41.8239,-71.4133,http://rdf.freebase.com/,,0@3255#1@4117
1,killington,43.6776,-72.7798,http://rdf.freebase.com/,,"Killington, Vermont",,,http://dbpedia.org/,,0@3255#1@83
0,Bormio,46.4684,10.3721,http://sws.geonames.org/,,"Killington, Vermont",,,http://dbpedia.org/,,0@5576#1@83
0,Ashgabat,37.95,58.3833,http://sws.geonames.org/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,,0@2111#1@4861
1,Colmar (France),48.0833,7.36667,http://data.nytimes.com/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,,0@703#1@4861
0,Monteverde,10.3143,-84.825,http://dbpedia.org/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,,0@946#1@4861
0,"Santa Ynez, California",,,http://dbpedia.org/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,,0@6775#1@4861
0,santa cruz de la sierra,-17.7892,-63.1975,http://rdf.freebase.com/,,Chappaqua,41.1595,-73.7649,http://sws.geonames.org/,,0@6012#1@5468
0,Udaipur,24.5712,73.6918,http://sws.geonames.org/,,Chappaqua,41.1595,-73.7649,http://sws.geonames.org/,,0@5109#1@5468
1,quito,-0.218611,-78.5097,http://rdf.freebase.com/,,Quito,-0.25,-78.5833,http://dbpedia.org/,,0@7454#1@1122
0,Taipei,25.0333,121.633,http://dbpedia.org/,,Millerton (NY),41.9537,-73.5107,http://data.nytimes.com/,,0@3477#1@2405
0,irvington,40.7256,-74.2319,http://rdf.freebase.com/,,Houston,29.7633,-95.3633,http://sws.geonames.org/,,0@4834#1@4100
0,Carcassonne (France),43.2167,2.35,http://data.nytimes.com/,,Bangkok (Thailand),13.75,100.517,http://data.nytimes.com/,,0@6839#1@730
1,Chiang Mai (Thailand),18.7903,98.9817,http://data.nytimes.com/,,chiang mai,18.7869,98.9865,http://rdf.freebase.com/,,0@4480#1@4481
1,Limoges,45.85,1.25,http://sws.geonames.org/,,Limoges (France),45.85,1.25,http://data.nytimes.com/,,0@6020#1@3984
0,bilbao,43.25,-2.9667,http://rdf.freebase.com/,,Puducherry,11.93,79.83,http://dbpedia.org/,,0@2316#1@1770
0,bilbao,43.25,-2.9667,http://rdf.freebase.com/,,Siem Reap (Cambodia),13.3667,103.85,http://data.nytimes.com/,,0@2316#1@4309
1,bilbao,43.25,-2.9667,http://rdf.freebase.com/,,Bilbao,43.2569,-2.92361,http://dbpedia.org/,,0@2316#1@3959
1,Bilbao (Spain),43.2627,-2.92528,http://data.nytimes.com/,,Bilbao,43.2569,-2.92361,http://dbpedia.org/,,0@2315#1@3959
0,Xian (China),34.2583,108.929,http://data.nytimes.com/,,crans-montana,46.311944,7.4828,http://rdf.freebase.com/,,0@2269#1@7508
0,Cabo San Lucas,22.8897,-109.916,http://dbpedia.org/,,Kalkan,36.2581,29.4083,http://dbpedia.org/,,0@7247#1@926
1,almagro ciudad real,38.8833,-3.7167,http://rdf.freebase.com/,,Almagro,38.8833,-3.71667,http://sws.geonames.org/,,0@6433#1@3494
1,almagro ciudad real,38.8833,-3.7167,http://rdf.freebase.com/,,Almagro (Spain),38.8833,-3.71667,http://data.nytimes.com/,,0@6433#1@3493
0,Frankfurt am Main,50.1167,8.68333,http://sws.geonames.org/,,St Michaels (Md),38.7851,-76.2244,http://data.nytimes.com/,,0@1442#1@6589
1,"Mendoza, Argentina",,,http://dbpedia.org/,,Mendoza (Argentina),-32.8833,-68.8167,http://data.nytimes.com/,,0@3542#1@3541
1,Memphis (Tenn),35.1495,-90.04899999999998,http://data.nytimes.com/,,Memphis,35.1495,-90.04899999999998,http://sws.geonames.org/,,0@3707#1@5270
1,santiago de cuba,20.0283,-75.8206,http://rdf.freebase.com/,,Santiago de Cuba,20.0247,-75.8219,http://sws.geonames.org/,,0@1044#1@6833
0,Ossining,41.1629,-73.8615,http://sws.geonames.org/,,Santiago de Cuba,20.0247,-75.8219,http://sws.geonames.org/,,0@4881#1@6833
1,Santiago de Cuba (Cuba),20.0247,-75.8219,http://data.nytimes.com/,,Santiago de Cuba,20.0247,-75.8219,http://sws.geonames.org/,,0@1043#1@6833
0,Varanasi,25.282,82.9563,http://dbpedia.org/,,Jamaica,40.6915,-73.8057,http://sws.geonames.org/,,0@2008#1@6438
1,jamaica new york,40.6914,-73.8061,http://rdf.freebase.com/,,Jamaica,40.6915,-73.8057,http://sws.geonames.org/,,0@6193#1@6438
1,Jamaica (NYC),40.6915,-73.8057,http://data.nytimes.com/,,Jamaica,40.6915,-73.8057,http://sws.geonames.org/,,0@4611#1@6438
1,Marfa,30.3079,-104.019,http://sws.geonames.org/,,marfa,30.3078,-104.019,http://rdf.freebase.com/,,0@3973#1@6323
0,shenzhen,22.55,114.1,http://rdf.freebase.com/,,Kew Gardens (NYC),40.7143,-73.831,http://data.nytimes.com/,,0@4700#1@3804
1,dragor,55.6,12.6833,http://rdf.freebase.com/,,Dragor (Denmark),55.5945,12.6664,http://data.nytimes.com/,,0@566#1@565
0,Fallujah,33.3561,43.7828,http://sws.geonames.org/,,new rochelle,40.9114,-73.7828,http://rdf.freebase.com/,,0@453#1@5807
0,Fallujah,33.3561,43.7828,http://sws.geonames.org/,,Roosevelt Island,40.764,-73.9482,http://sws.geonames.org/,,0@453#1@953
0,El Chalten,,,http://dbpedia.org/,,almagro ciudad real,38.8833,-3.7167,http://rdf.freebase.com/,,0@428#1@6433
0,Miami (Fla),25.7743,-80.1937,http://data.nytimes.com/,,almagro ciudad real,38.8833,-3.7167,http://rdf.freebase.com/,,0@4141#1@6433
0,Hoffenheim,49.2722,8.844439999999997,http://dbpedia.org/,,Canberra,-35.2835,149.128,http://sws.geonames.org/,,0@2792#1@1766
1,colmar,48.0667,7.36667,http://rdf.freebase.com/,,Colmar,48.0817,7.35556,http://dbpedia.org/,,0@4861#1@704
0,colmar,48.0667,7.36667,http://rdf.freebase.com/,,Mystic,41.3543,-71.9665,http://sws.geonames.org/,,0@4861#1@6645
0,Kinsale,51.7075,-8.530560000000001,http://sws.geonames.org/,,Naples,26.142,-81.7948,http://sws.geonames.org/,,0@1696#1@7433
1,Wellington,-41.2866,174.77599999999995,http://sws.geonames.org/,,Wellington (New Zealand),-41.2785,174.77700000000004,http://data.nytimes.com/,,0@171#1@170
0,new paltz new york,41.749,-74.0873,http://rdf.freebase.com/,73.152,Wellington (New Zealand),-41.2785,174.77700000000004,http://data.nytimes.com/,,0@3979#1@170
0,Phuket (Thailand),7.88333,98.4,http://data.nytimes.com/,,Punta Cana (Dominican Republic),18.5818,-68.4043,http://data.nytimes.com/,,0@1321#1@288
1,Phuket (Thailand),7.88333,98.4,http://data.nytimes.com/,,Phuket,7.890589999999999,98.3981,http://sws.geonames.org/,,0@1321#1@1322
1,malindi,-3.2167,40.1167,http://rdf.freebase.com/,,Malindi,-3.21667,40.1167,http://sws.geonames.org/,,0@5991#1@5854
