id,label,lat,lon,ontology,ele
6115,Portsmouth,43.0718,-70.7626,http://sws.geonames.org/,
6119,new castle delaware,39.6619,-75.5667,http://rdf.freebase.com/,3.0
6123,Budapest,47.4719,19.0503,http://dbpedia.org/,
6130,Santo Domingo,18.5001,-69.9886,http://sws.geonames.org/,
6134,samthar,25.85,78.9167,http://rdf.freebase.com/,
6137,honfleur,49.4194,0.2325,http://rdf.freebase.com/,
6144,Venice,45.4375,12.3358,http://dbpedia.org/,
6153,Thessaloniki,40.6403,22.9439,http://sws.geonames.org/,
6157,Scituate,42.1959,-70.7259,http://sws.geonames.org/,
6162,Tirana,41.326,19.816,http://dbpedia.org/,
6163,Rincon,18.3402,-67.2499,http://sws.geonames.org/,
6167,Recife,-8.05,-34.9,http://dbpedia.org/,
6173,warsaw,52.23,21.0108,http://rdf.freebase.com/,
6174,Abu Dhabi,24.4667,54.3667,http://sws.geonames.org/,
6177,Ras al-Khaimah,25.7833,55.95,http://dbpedia.org/,
6179,ferrara,44.83,11.62,http://rdf.freebase.com/,
6182,Ottawa,45.4112,-75.6981,http://sws.geonames.org/,
6187,Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,
6188,Istanbul,41.0138,28.9497,http://sws.geonames.org/,
6203,Niagara Falls,43.0945,-79.0567,http://sws.geonames.org/,
6211,Soweto,-26.2661,27.8658,http://dbpedia.org/,
6217,hyderabad,17.3667,78.4667,http://rdf.freebase.com/,
6219,"Mendocino, California",,,http://dbpedia.org/,
6220,Corinth,,,http://dbpedia.org/,
6221,Chiangmai,18.7903,98.9817,http://sws.geonames.org/,
6232,kennebunkport,43.3617,-70.4772,http://rdf.freebase.com/,
6237,Reykjavik,,,http://dbpedia.org/,
6242,Norfolk,36.8468,-76.2852,http://sws.geonames.org/,
6244,aubusson creuse,45.9569,2.1683,http://rdf.freebase.com/,
6245,"Rincon, Puerto Rico",,,http://dbpedia.org/,
6250,darjeeling,27.0436,88.2644,http://rdf.freebase.com/,
6252,Brzezinka,50.0447,19.1814,http://dbpedia.org/,
6256,aveiro,40.6333,-8.65,http://rdf.freebase.com/,
6260,ani,40.5075,43.5728,http://rdf.freebase.com/,
6266,punta arenas,-53.1554,-70.9064,http://rdf.freebase.com/,
6274,Queenstown (New Zealand),-45.0302,168.66299999999998,http://data.nytimes.com/,
6275,queenstown,-45.0428,168.645,http://rdf.freebase.com/,
6285,prague,50.0833,14.4167,http://rdf.freebase.com/,
6287,Lahinch,52.937,-9.345,http://dbpedia.org/,
6304,Dijon,47.3167,5.0166699999999995,http://sws.geonames.org/,
6316,ajman,25.3833,55.5167,http://rdf.freebase.com/,
6317,beslan,43.2,44.5667,http://rdf.freebase.com/,
6320,"Key West, Florida",,,http://dbpedia.org/,
6327,"Santiago, Chile",,,http://dbpedia.org/,
6328,Cairo,30.0581,31.2289,http://dbpedia.org/,
6335,Seneca Falls,42.9106,-76.7966,http://sws.geonames.org/,
6337,Bridgehampton,40.9379,-72.3009,http://sws.geonames.org/,
6338,"Palm Springs, California",,,http://dbpedia.org/,
6348,guimaraes,41.4428,-8.294,http://rdf.freebase.com/,
6354,Franschhoek,-33.9167,19.1333,http://dbpedia.org/,
6363,Basra,30.4942,47.8192,http://sws.geonames.org/,
6372,Seoul,37.5683,126.978,http://sws.geonames.org/,
6384,Adelaide,-34.929,138.601,http://dbpedia.org/,
6386,Brussels,50.85,4.35,http://dbpedia.org/,
6388,"Mott Haven, Bronx",,,http://dbpedia.org/,
6391,Udaipur,24.58,73.68,http://dbpedia.org/,
6394,Cannes,43.5513,7.01275,http://dbpedia.org/,
6395,The Hague,52.0833,4.316669999999999,http://dbpedia.org/,
6402,Antigua Guatemala,14.5611,-90.7344,http://sws.geonames.org/,
6419,Belgrade,44.8206,20.4622,http://dbpedia.org/,
6423,Sharjah,25.3622,55.3911,http://sws.geonames.org/,
6440,Karlovy Vary,50.2327,12.8712,http://sws.geonames.org/,
6443,Hiroshima,34.4,132.45,http://sws.geonames.org/,
6460,Najaf,31.9961,44.3147,http://sws.geonames.org/,
6461,Glasgow,55.8652,-4.257630000000001,http://sws.geonames.org/,
6466,Pittsburgh,40.6388,-80.0,http://dbpedia.org/,
6471,Ocean Grove,40.2121,-74.0065,http://sws.geonames.org/,
6472,Bordeaux,44.8333,-0.566667,http://sws.geonames.org/,
6479,Mendoza,-32.8833,-68.8167,http://sws.geonames.org/,
6484,cannes,43.5513,7.01275,http://rdf.freebase.com/,
6489,"Jackson Heights, Queens",,,http://dbpedia.org/,
6492,zihuatanejo,17.6333,-101.55,http://rdf.freebase.com/,
6494,Aubusson,45.95,2.16667,http://sws.geonames.org/,
6499,"Perth, Western Australia",,,http://dbpedia.org/,
6508,"Newark, New Jersey",,,http://dbpedia.org/,
6515,Milwaukee,43.0389,-87.9065,http://sws.geonames.org/,
6519,Cologne,50.9333,6.95,http://sws.geonames.org/,
6521,zaragoza,41.65,-0.9,http://rdf.freebase.com/,
6527,"Poughkeepsie, New York",,,http://dbpedia.org/,
6546,Vladivostok,43.1333,131.9,http://dbpedia.org/,
6547,sheepshead bay brooklyn,40.582,-73.942,http://rdf.freebase.com/,
6549,"Haines, Alaska",,,http://dbpedia.org/,
6557,Cordova,37.8833,-4.7666699999999995,http://sws.geonames.org/,
6559,"Rochester, New York",,,http://dbpedia.org/,
6563,Xalapa,19.5333,-96.9167,http://sws.geonames.org/,
6565,Ronda,36.7372,-5.16472,http://dbpedia.org/,
6568,Chinatown,40.7165,-73.9963,http://sws.geonames.org/,
6571,beaune,47.025,4.83972,http://rdf.freebase.com/,
6589,St Michaels (Md),38.7851,-76.2244,http://data.nytimes.com/,
6592,Louisville,38.2542,-85.7594,http://sws.geonames.org/,
6593,Calgary,51.0501,-114.085,http://sws.geonames.org/,
6598,"Huntsville, Alabama",,,http://dbpedia.org/,
6603,Bayreuth,49.9481,11.5783,http://sws.geonames.org/,
6604,Rotterdam,51.9225,4.47917,http://sws.geonames.org/,
6615,Luang Prabang,19.8833,102.133,http://dbpedia.org/,
6618,Pittsburgh,40.4406,-79.9959,http://sws.geonames.org/,
6620,"Mont-Tremblant, Quebec",,,http://dbpedia.org/,
6623,lake placid,44.2794,-73.9803,http://rdf.freebase.com/,
6624,Oxnard,34.1975,-119.177,http://sws.geonames.org/,
6625,arezzo,43.4667,11.8833,http://rdf.freebase.com/,
6627,scottsdale,33.5092,-111.898,http://rdf.freebase.com/,
6635,Annecy,45.9,6.11667,http://sws.geonames.org/,
6643,Essaouira,31.51,-9.76,http://sws.geonames.org/,
6644,Lower East Side,40.7172,-73.9897,http://dbpedia.org/,
6648,Nantes,47.2181,-1.5527799999999998,http://dbpedia.org/,
6652,las cruces,32.3197,-106.765,http://rdf.freebase.com/,
6656,Bologna,44.4938,11.3387,http://sws.geonames.org/,
6658,Palenque/Temp,17.5167,-91.9667,http://sws.geonames.org/,
6673,"Mammoth Lakes, California",,,http://dbpedia.org/,
6674,Ojai,34.448,-119.243,http://sws.geonames.org/,
6677,villarrica chile,-39.2667,-72.2167,http://rdf.freebase.com/,
6682,Millau,44.0986,3.07833,http://dbpedia.org/,
6685,Sderot,,,http://dbpedia.org/,
6687,barcelona,41.3857,2.16994,http://rdf.freebase.com/,
6689,frankfurt,50.1167,8.68333,http://rdf.freebase.com/,
6708,Rome,41.8947,12.4839,http://sws.geonames.org/,
6710,Simi Valley,34.2694,-118.781,http://sws.geonames.org/,
6717,Mazatlán,23.2167,-106.417,http://sws.geonames.org/,
6721,Bergen,60.3932,5.32428,http://sws.geonames.org/,
6726,bologna,44.5,11.35,http://rdf.freebase.com/,
6728,luanda,-8.83083,13.245,http://rdf.freebase.com/,
6745,Prague,50.0833,14.4167,http://dbpedia.org/,
6746,baghdad,33.3191,44.391999999999996,http://rdf.freebase.com/,34.0
6749,Park Slope,40.6701,-73.986,http://sws.geonames.org/,
6750,Les Eyzies-de-Tayac-Sireuil,44.9359,1.0132700000000001,http://sws.geonames.org/,
6755,"St Ives, Cornwall",,,http://dbpedia.org/,
6761,urumqi,43.7958,87.6089,http://rdf.freebase.com/,
6762,bayeux,49.2753,-0.7019,http://rdf.freebase.com/,
6775,"Santa Ynez, California",,,http://dbpedia.org/,
6781,dubai,25.2697,55.3095,http://rdf.freebase.com/,
6782,Sihanoukville,10.6333,103.5,http://dbpedia.org/,
6792,Urumqi,,,http://dbpedia.org/,
6794,valencia,39.4767,-0.374444,http://rdf.freebase.com/,
6795,napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,
6798,dharamsala,32.2167,76.3167,http://rdf.freebase.com/,
6800,milwaukee,43.0389,-87.9064,http://rdf.freebase.com/,
6805,newark,40.7356,-74.1728,http://rdf.freebase.com/,
6806,seneca falls new york,42.9086,-76.7978,http://rdf.freebase.com/,
6807,Thessaloniki,40.65,22.9,http://dbpedia.org/,
6811,Oranienburg,52.75,13.2333,http://sws.geonames.org/,
6814,lecce,40.35,18.1667,http://rdf.freebase.com/,
6833,Santiago de Cuba,20.0247,-75.8219,http://sws.geonames.org/,
6835,pisa,43.7167,10.4,http://rdf.freebase.com/,
6840,Carcassonne,43.2167,2.35,http://sws.geonames.org/,
6856,Avignon,43.95,4.816669999999999,http://sws.geonames.org/,
6860,malibu,34.0306,-118.779,http://rdf.freebase.com/,
6862,Orvieto,42.7167,12.1,http://dbpedia.org/,
6864,Jamesport (NY),40.9495,-72.5815,http://data.nytimes.com/,
6865,Jamesport,40.9495,-72.5815,http://sws.geonames.org/,
6881,palm springs,33.8303,-116.544,http://rdf.freebase.com/,
6882,kaesong,37.9722,126.556,http://rdf.freebase.com/,
6889,chengde,40.9669,117.93299999999999,http://rdf.freebase.com/,
6892,Jakarta,-6.2,106.8,http://dbpedia.org/,
6894,Essaouira,31.5131,-9.76972,http://dbpedia.org/,
6902,hollywood,34.1,-118.333,http://rdf.freebase.com/,
6903,dubrovnik,42.6403,18.1083,http://rdf.freebase.com/,
6906,san german puerto rico,18.0,-67.0,http://rdf.freebase.com/,161.0
6907,corona queens,40.735,-73.865,http://rdf.freebase.com/,
6912,"Amagansett, New York",,,http://dbpedia.org/,
6913,Hong Kong,22.2783,114.15899999999999,http://dbpedia.org/,
6917,"Jamesport, New York",,,http://dbpedia.org/,
6919,Málaga,36.7202,-4.42034,http://sws.geonames.org/,
6922,Vladivostok,43.1056,131.874,http://sws.geonames.org/,
6923,Miami,25.7878,-80.2242,http://dbpedia.org/,
6929,bayreuth,49.9481,11.5783,http://rdf.freebase.com/,
6938,sedona,34.8697,-111.76,http://rdf.freebase.com/,
6963,"North Salem, New York",,,http://dbpedia.org/,
6974,la paz,-16.4942,-68.1475,http://rdf.freebase.com/,
6981,revelstoke canada,51.01,-118.214,http://rdf.freebase.com/,
6991,Bhopal,23.2667,77.4,http://sws.geonames.org/,
6995,Malindi,-3.21667,40.1167,http://dbpedia.org/,
7003,"New Paltz (village), New York",,,http://dbpedia.org/,
7012,Istanbul,41.0122,28.9667,http://dbpedia.org/,
7020,Lucerne,47.0505,8.30635,http://sws.geonames.org/,
7024,Jerusalem,31.779,35.2253,http://sws.geonames.org/,
7028,kalkan,36.2581,29.4083,http://rdf.freebase.com/,
7039,taipei,25.0333,121.53299999999999,http://rdf.freebase.com/,
7043,antalya,36.8906,30.7047,http://rdf.freebase.com/,30.0
7047,pawleys island,33.4292,-79.125,http://rdf.freebase.com/,
7053,Long Beach,40.5884,-73.6579,http://sws.geonames.org/,
7055,Homer,59.6425,-151.548,http://sws.geonames.org/,
7056,Haditha,34.1397,42.3781,http://dbpedia.org/,
7057,lucerne,47.05,8.3,http://rdf.freebase.com/,
7060,Fujairah,25.2667,56.3333,http://dbpedia.org/,
7061,hamburg,53.5686,10.0386,http://rdf.freebase.com/,
7071,istanbul,41.0128,28.9744,http://rdf.freebase.com/,100.0
7073,London,51.5072,-0.1275,http://dbpedia.org/,
7077,Kolkata,22.5697,88.3697,http://sws.geonames.org/,
7083,Dalian,38.9208,121.639,http://dbpedia.org/,
7088,New Milford,41.577,-73.4085,http://sws.geonames.org/,
7089,Dar es Salaam,-6.82349,39.2695,http://sws.geonames.org/,
7093,Hopewell Junction,41.583999999999996,-73.8087,http://sws.geonames.org/,
7095,Baqubah,33.75,44.6411,http://sws.geonames.org/,
7108,Hua Hin,12.5706,99.9588,http://sws.geonames.org/,
7109,nancy,48.6833,6.16667,http://rdf.freebase.com/,
7115,zurich,47.369,8.538030000000001,http://rdf.freebase.com/,
7117,Dominical,9.25,-83.8667,http://sws.geonames.org/,
7119,"Knoxville, Tennessee",,,http://dbpedia.org/,
7120,noho,40.728629999999995,-73.99253,http://rdf.freebase.com/,
7123,arles,43.6667,4.61667,http://rdf.freebase.com/,
7125,Armonk,41.1265,-73.714,http://sws.geonames.org/,
7131,Siena,43.3186,11.3306,http://dbpedia.org/,
7148,Moscow,55.7517,37.6178,http://dbpedia.org/,
7153,"Santa Barbara, California",,,http://dbpedia.org/,
7166,Kips Bay,40.7414,-73.9783,http://dbpedia.org/,
7168,Bonn,50.7333,7.1,http://sws.geonames.org/,
7175,auxerre,47.7983,3.5677800000000004,http://rdf.freebase.com/,
7194,Kashgar,39.4667,75.9833,http://dbpedia.org/,
7196,Miami,25.7743,-80.1937,http://sws.geonames.org/,
7197,greenwich,51.4789,-0.0106,http://rdf.freebase.com/,
7198,chernobyl,51.2667,30.2167,http://rdf.freebase.com/,
7199,Key West,24.5546,-81.7915,http://sws.geonames.org/,
7204,pittsfield,42.45,-73.2458,http://rdf.freebase.com/,
7212,"Broome, Western Australia",,,http://dbpedia.org/,
7213,Tours,47.3936,0.689167,http://dbpedia.org/,
7217,Amalfi,40.6333,14.6,http://dbpedia.org/,
7218,Hay-on-wye,52.0705,-3.12741,http://sws.geonames.org/,
7220,kunming,25.0417,102.705,http://rdf.freebase.com/,
7226,Antwerp,51.2167,4.4,http://dbpedia.org/,
7233,Naypyidaw,19.75,96.1,http://dbpedia.org/,
7236,Saint Michaels,38.7851,-76.2244,http://sws.geonames.org/,
7239,florence,43.7717,11.2536,http://rdf.freebase.com/,
7243,Lahore,31.5497,74.3436,http://sws.geonames.org/,
7247,Cabo San Lucas,22.8897,-109.916,http://dbpedia.org/,
7248,Chiang Mai,18.7953,98.9986,http://dbpedia.org/,
7255,Cadiz,36.5333,-6.28333,http://dbpedia.org/,
7260,Tallinn,59.4372,24.7453,http://dbpedia.org/,
7267,essaouira,31.5131,-9.7697,http://rdf.freebase.com/,
7268,margaret river,-33.955,115.075,http://rdf.freebase.com/,
7270,Las Cruces,32.3123,-106.77799999999999,http://sws.geonames.org/,
7284,Orléans,47.9167,1.9,http://sws.geonames.org/,
7288,newburyport,42.8125,-70.8778,http://rdf.freebase.com/,
7291,Vilnius,54.6833,25.2833,http://dbpedia.org/,
7299,"Greenburgh, New York",,,http://dbpedia.org/,
7304,Manchester,43.1637,-73.0723,http://sws.geonames.org/,
7308,acapulco,16.8517,-99.9097,http://rdf.freebase.com/,
7309,Larchmont,40.9279,-73.7518,http://sws.geonames.org/,
7316,pasadena,34.156110999999996,-118.13194399999999,http://rdf.freebase.com/,
7330,Ushuaia,-54.8,-68.3,http://sws.geonames.org/,
7331,Ferrara,44.8333,11.6167,http://dbpedia.org/,
7332,rossville staten island,40.5466,-74.21,http://rdf.freebase.com/,
7338,Huntsville,34.7304,-86.5861,http://sws.geonames.org/,
7341,st michaels,38.785,-76.2247,http://rdf.freebase.com/,
7342,sucre,-19.0428,-65.2553,http://rdf.freebase.com/,
7343,Huntington Station,40.8534,-73.4115,http://sws.geonames.org/,
7348,"Las Vegas, Nevada",,,http://dbpedia.org/,
7364,Palm Beach,26.7056,-80.0364,http://sws.geonames.org/,
7365,Athenry (Parliament of Ireland constituency),,,http://dbpedia.org/,
7366,granada,37.1742,-3.5975,http://rdf.freebase.com/,
7373,Leavenworth,47.5962,-120.661,http://sws.geonames.org/,
7380,Kathmandu,27.7017,85.3206,http://sws.geonames.org/,
7384,"Isle of Palms, South Carolina",,,http://dbpedia.org/,
7388,"New Castle, Delaware",,,http://dbpedia.org/,
7412,Doha,25.2867,51.5333,http://dbpedia.org/,
7417,Auxerre,47.7986,3.5672,http://dbpedia.org/,
7426,Verbier,46.1,7.21667,http://sws.geonames.org/,
7433,Naples,26.142,-81.7948,http://sws.geonames.org/,
7435,Warsaw,52.2278,21.0127,http://sws.geonames.org/,
7443,Salzburg,47.7994,13.044,http://sws.geonames.org/,
7449,Mammoth Lakes,37.6485,-118.97200000000001,http://sws.geonames.org/,
7451,Milford,41.2223,-73.0565,http://sws.geonames.org/,
7454,quito,-0.218611,-78.5097,http://rdf.freebase.com/,
7455,karlovy vary,50.2306,12.8725,http://rdf.freebase.com/,
7456,Hanover,52.3705,9.73322,http://sws.geonames.org/,
7459,girona,41.9833,2.8166700000000002,http://rdf.freebase.com/,
7465,carcassonne,43.2167,2.35,http://rdf.freebase.com/,
7467,Gansbaai,-34.5828,19.3522,http://dbpedia.org/,
7472,luxembourg luxembourg,49.6117,6.13,http://rdf.freebase.com/,
7476,"Marathon, Florida",,,http://dbpedia.org/,
7483,"Pasadena, California",,,http://dbpedia.org/,
7495,Dijon,47.2906,5.04139,http://dbpedia.org/,
7501,isle of palms,32.7867,-79.795,http://rdf.freebase.com/,
7504,"Scituate, Massachusetts",,,http://dbpedia.org/,
7507,Delft,52.0067,4.35556,http://sws.geonames.org/,
7509,richland new york,43.5694,-76.0478,http://rdf.freebase.com/,
7510,Regensburg,49.0167,12.0833,http://dbpedia.org/,
7511,Amagansett,40.9737,-72.1437,http://sws.geonames.org/,
7512,houston,29.7631,-95.3631,http://rdf.freebase.com/,
7515,charlotte amalie,18.35,-64.95,http://rdf.freebase.com/,
7517,"Catano, Puerto Rico",,,http://dbpedia.org/,
7519,brighton,50.83,-0.155556,http://rdf.freebase.com/,
7523,Ljubljana,46.0511,14.5051,http://sws.geonames.org/,
7528,Espanola,35.9911,-106.081,http://sws.geonames.org/,
7529,Mexico City,19.4285,-99.1277,http://sws.geonames.org/,
7531,Luang Prabang,19.8856,102.135,http://sws.geonames.org/,
7532,Dunedin,-45.8742,170.50400000000002,http://sws.geonames.org/,
7535,Puntarenas,9.97625,-84.8384,http://sws.geonames.org/,
2,Dresden (Germany),51.0509,13.7383,http://data.nytimes.com/,
3,dresden,51.05,13.7333,http://rdf.freebase.com/,113.0
4,Cordoba (Spain),37.8833,-4.7666699999999995,http://data.nytimes.com/,
7,Prague,50.088,14.4208,http://sws.geonames.org/,
13,Girona,41.9831,2.8249299999999997,http://sws.geonames.org/,
14,Split (Croatia),43.5089,16.4392,http://data.nytimes.com/,
31,Moscow,55.7522,37.6156,http://sws.geonames.org/,
33,zermatt,46.016667,7.74861,http://rdf.freebase.com/,1608.0
38,Stellenbosch (South Africa),-33.9333,18.85,http://data.nytimes.com/,
39,Stellenbosch,-33.92,18.86,http://dbpedia.org/,
42,St Moritz (Switzerland),46.5,9.83333,http://data.nytimes.com/,
43,St. Moritz,46.5,9.83333,http://dbpedia.org/,
50,Dharamsala (India),32.2167,76.3167,http://data.nytimes.com/,
51,Dharamsala,32.0728,76.3172,http://dbpedia.org/,
53,wengen,46.6,7.9167,http://rdf.freebase.com/,
58,Norwalk (Conn),41.1176,-73.4079,http://data.nytimes.com/,
62,Dublin (Ireland),53.3331,-6.24889,http://data.nytimes.com/,
71,"Hollywood, Los Angeles, California",,,http://dbpedia.org/,
79,guilin,25.2706,110.292,http://rdf.freebase.com/,
80,Shimla (India),31.1,77.1667,http://data.nytimes.com/,
81,Shimla,31.1,77.1667,http://sws.geonames.org/,
82,Killington (Vt),43.6776,-72.7798,http://data.nytimes.com/,
88,Hiroshima (Japan),34.4,132.45,http://data.nytimes.com/,
94,Patzcuaro (Mexico),19.5167,-101.6,http://data.nytimes.com/,
95,Patzcuaro,,,http://dbpedia.org/,
108,Katmandu (Nepal),27.7167,85.3167,http://data.nytimes.com/,
122,Lake Louise (Canada),51.4167,-116.235,http://data.nytimes.com/,
131,"Pawleys Island, South Carolina",,,http://dbpedia.org/,
140,Ayodhya (India),26.8,82.2,http://data.nytimes.com/,
142,Damascus (Syria),33.5,36.3,http://data.nytimes.com/,
143,Damascus,33.5102,36.2913,http://sws.geonames.org/,
144,Zanzibar (Tanzania),-6.16394,39.1979,http://data.nytimes.com/,
150,Palenque (Mexico),17.5167,-91.9667,http://data.nytimes.com/,
156,Punta Gorda (Belize),16.1,-88.8,http://data.nytimes.com/,
166,Chachapoyas (Peru),-6.23169,-77.869,http://data.nytimes.com/,
174,Lafayette (La),30.2241,-92.0198,http://data.nytimes.com/,
177,ghent,51.05,3.7166699999999997,http://rdf.freebase.com/,
192,Palmetto (Ga),33.5179,-84.6697,http://data.nytimes.com/,
193,Palmetto,33.5179,-84.6697,http://sws.geonames.org/,
202,Vezelay (France),47.4667,3.7333300000000005,http://data.nytimes.com/,
212,North Adams (Mass),42.7009,-73.1087,http://data.nytimes.com/,
213,North Adams,42.7009,-73.1087,http://sws.geonames.org/,
214,Mott Haven (NYC),40.809,-73.9229,http://data.nytimes.com/,
218,Toledo (Spain),39.8581,-4.02263,http://data.nytimes.com/,
236,Buzios (Brazil),-22.7469,-41.8817,http://data.nytimes.com/,
240,New Brunswick (NJ),40.4862,-74.4518,http://data.nytimes.com/,
241,"New Brunswick, New Jersey",,,http://dbpedia.org/,
248,Geneva (Switzerland),46.2022,6.14569,http://data.nytimes.com/,
252,Chamonix (France),45.9167,6.86667,http://data.nytimes.com/,
253,chamonix,45.9189,6.8653,http://rdf.freebase.com/,
255,Sadr City,33.3889,44.4583,http://dbpedia.org/,
260,Brussels (Belgium),50.8466,4.35277,http://data.nytimes.com/,
263,Porto,41.1497,-8.61,http://dbpedia.org/,
266,New Orleans (La),29.9546,-90.0751,http://data.nytimes.com/,
270,Bogota (Colombia),4.6,-74.0833,http://data.nytimes.com/,
273,scituate,42.1958,-70.7264,http://rdf.freebase.com/,
281,"Patchogue, New York",,,http://dbpedia.org/,
283,bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0
284,Canaima (Venezuela),10.6311,-63.1917,http://data.nytimes.com/,
297,Pucón,-39.2822,-71.9543,http://sws.geonames.org/,
298,Metuchen (NJ),40.5432,-74.3632,http://data.nytimes.com/,
299,metuchen,40.5431,-74.3636,http://rdf.freebase.com/,
310,Monopoli (Italy),40.9559,17.2896,http://data.nytimes.com/,
311,Monopoli,40.95,17.3,http://dbpedia.org/,
323,Acapulco,16.8636,-99.8825,http://dbpedia.org/,
324,Berchtesgaden (Germany),47.6333,13.0,http://data.nytimes.com/,
325,Berchtesgaden,47.6314,13.0042,http://dbpedia.org/,
326,new brunswick new jersey,40.4861,-74.4522,http://rdf.freebase.com/,
341,Lagos (Nigeria),6.45306,3.39583,http://data.nytimes.com/,
344,Alice Springs,-23.7,133.88299999999998,http://sws.geonames.org/,
345,San Juan (Puerto Rico),18.4663,-66.1057,http://data.nytimes.com/,
373,Ushuaia (Argentina),-54.8,-68.3,http://data.nytimes.com/,
389,Punta del Este,-34.9667,-54.95,http://dbpedia.org/,
393,Philadelphia,39.9523,-75.1638,http://sws.geonames.org/,
402,Southampton (England),50.9,-1.4,http://data.nytimes.com/,
403,Southampton,50.9,-1.4,http://sws.geonames.org/,
404,Chengdu (China),30.6667,104.06700000000001,http://data.nytimes.com/,
415,"Norwalk, Connecticut",,,http://dbpedia.org/,
416,St-Tropez (France),43.2667,6.63333,http://data.nytimes.com/,
419,Maplewood (NJ),40.7312,-74.2735,http://data.nytimes.com/,
422,"Leavenworth, Washington",,,http://dbpedia.org/,
423,Amenia (NY),41.8493,-73.5568,http://data.nytimes.com/,
426,Belfast,54.597,-5.93,http://dbpedia.org/,
428,El Chalten,,,http://dbpedia.org/,
430,"Hyderabad, India",,,http://dbpedia.org/,
432,"Salida, Colorado",,,http://dbpedia.org/,
435,Rossville (NYC),40.5557,-74.2135,http://data.nytimes.com/,
436,Rossville,40.5557,-74.2135,http://sws.geonames.org/,
441,San Pedro de Atacama,-22.9167,-68.2,http://dbpedia.org/,
445,"Huntington Station, New York",,,http://dbpedia.org/,
452,Falluja (Iraq),33.3561,43.7828,http://data.nytimes.com/,
453,Fallujah,33.3561,43.7828,http://sws.geonames.org/,
454,Paterson (NJ),40.9168,-74.1718,http://data.nytimes.com/,
461,Akaroa (New Zealand),-43.7983,172.97,http://data.nytimes.com/,
481,crown heights brooklyn,40.6631,-73.9447,http://rdf.freebase.com/,
484,Orleans (France),47.9167,1.9,http://data.nytimes.com/,
492,El Calafate (Argentina),-50.3407,-72.2768,http://data.nytimes.com/,
493,El Calafate,-50.3333,-72.25,http://dbpedia.org/,
502,Long Beach (Calif),33.766999999999996,-118.189,http://data.nytimes.com/,
504,Cascais (Portugal),38.6979,-9.42146,http://data.nytimes.com/,
505,cascais,38.696944,-9.420556,http://rdf.freebase.com/,
511,Verdun (France),49.1667,5.38333,http://data.nytimes.com/,
512,verdun,49.1594,5.388330000000001,http://rdf.freebase.com/,
515,Toledo,39.8581,-4.02263,http://sws.geonames.org/,
516,Hunts Point (NYC),40.8126,-73.884,http://data.nytimes.com/,
533,Dominical (Costa Rica),9.25,-83.8667,http://data.nytimes.com/,
534,Dominical,9.25,-83.8667,http://dbpedia.org/,
536,Sago (West Va),38.9143,-80.2301,http://data.nytimes.com/,
537,sago west virginia,38.9143,-80.2301,http://rdf.freebase.com/,
545,Falls Village,41.9559,-73.3632,http://sws.geonames.org/,
565,Dragor (Denmark),55.5945,12.6664,http://data.nytimes.com/,
569,SoHo (NYC),40.7224,-73.9996,http://data.nytimes.com/,
572,bristol,51.46,-2.6,http://rdf.freebase.com/,
579,Montecito (Calif),34.4367,-119.632,http://data.nytimes.com/,
580,"Montecito, California",,,http://dbpedia.org/,
596,Scottsdale,33.5092,-111.899,http://sws.geonames.org/,
609,Hyderabad,17.3753,78.4744,http://sws.geonames.org/,
613,Jackson (Miss),32.2988,-90.1848,http://data.nytimes.com/,
614,jackson,32.2986,-90.1847,http://rdf.freebase.com/,
617,Cahors (France),44.4491,1.4366299999999999,http://data.nytimes.com/,
618,cahors,44.4483,1.44139,http://rdf.freebase.com/,
619,Ulyanovsk (Russia),54.3189,48.3858,http://data.nytimes.com/,
623,Strasbourg (France),48.5833,7.75,http://data.nytimes.com/,
628,beijing,39.91,116.4,http://rdf.freebase.com/,43.5
635,Hopewell Junction (NY),41.583999999999996,-73.8087,http://data.nytimes.com/,
636,"Hopewell Junction, New York",,,http://dbpedia.org/,
646,"Milford, Pennsylvania",,,http://dbpedia.org/,
647,Golfito (Costa Rica),8.65,-83.15,http://data.nytimes.com/,
648,golfito,8.65,-83.15,http://rdf.freebase.com/,
652,Passaic (NJ),40.8568,-74.1285,http://data.nytimes.com/,
653,passaic,40.8567,-74.1289,http://rdf.freebase.com/,
656,Cabarete (Dominican Republic),19.75,-70.4,http://data.nytimes.com/,
670,Darjeeling (India),27.0333,88.2667,http://data.nytimes.com/,
671,Darjeeling,27.0333,88.2667,http://sws.geonames.org/,
674,Dunhuang (China),40.1667,94.6833,http://data.nytimes.com/,
675,Dunhuang,40.1667,94.6833,http://sws.geonames.org/,
676,Abu Dhabi (United Arab Emirates),24.4667,54.3667,http://data.nytimes.com/,
687,Fez (Morocco),34.05,-4.98,http://data.nytimes.com/,
688,fes,34.0442,-5.00194,http://rdf.freebase.com/,
689,St Ives (England),50.2086,-5.4875,http://data.nytimes.com/,
698,Timbuktu,16.7735,-3.00742,http://sws.geonames.org/,
703,Colmar (France),48.0833,7.36667,http://data.nytimes.com/,
711,Trieste (Italy),45.6486,13.78,http://data.nytimes.com/,
715,Xalapa (Mexico),19.5333,-96.9167,http://data.nytimes.com/,
723,Hot Springs (Ark),34.5037,-93.0552,http://data.nytimes.com/,
